"lb","ln","profit","deals"
-14.2,-8.8,"0.00",0
-14.2,-8.6,"0.00",0
-14.2,-8.4,"0.00",0
-14.2,-8.2,"0.00",0
-14.2,-8,"0.00",0
-14.2,-7.8,"0.00",0
-14.2,-7.6,"0.00",0
-14.2,-7.4,"0.00",0
-14.2,-7.2,"0.00",0
-14.2,-7,"0.00",0
-14.2,-6.8,"0.00",0
-14.2,-6.6,"0.00",0
-14.2,-6.4,"0.00",0
-14.2,-6.2,"0.00",0
-14.2,-6,"0.00",0
-14.2,-5.8,"0.00",0
-14.2,-5.6,"0.00",0
-14.2,-5.4,"0.00",0
-14.2,-5.2,"0.00",0
-14.2,-5,"0.00",0
-14.2,-4.8,"0.00",0
-14.2,-4.6,"0.00",0
-14.2,-4.4,"0.00",0
-14.2,-4.2,"0.00",0
-14,-13,"0.00",0
-14,-12.8,"0.00",0
-14,-12.6,"0.00",0
-14,-12.4,"0.00",0
-14,-12.2,"0.00",0
-14,-12,"0.00",0
-14,-11.8,"0.00",0
-14,-11.6,"0.00",0
-14,-11.4,"0.00",0
-14,-11.2,"0.00",0
-14,-11,"0.00",0
-14,-10.8,"0.00",0
-14,-10.6,"0.00",0
-14,-10.4,"0.00",0
-14,-10.2,"0.00",0
-14,-10,"0.00",0
-14,-9.8,"0.00",0
-14,-9.6,"0.00",0
-14,-9.4,"0.00",0
-14,-9.2,"0.00",0
-14,-9,"0.00",0
-14,-8.8,"0.00",0
-14,-8.6,"0.00",0
-14,-8.4,"0.00",0
-14,-8.2,"0.00",0
-14,-8,"0.00",0
-14,-7.8,"0.00",0
-14,-7.6,"0.00",0
-14,-7.4,"0.00",0
-14,-7.2,"0.00",0
-14,-7,"0.00",0
-14,-6.8,"0.00",0
-14,-6.6,"0.00",0
-14,-6.4,"0.00",0
-14,-6.2,"0.00",0
-14,-6,"0.00",0
-14,-5.8,"0.00",0
-14,-5.6,"0.00",0
-14,-5.4,"0.00",0
-14,-5.2,"0.00",0
-14,-5,"0.00",0
-14,-4.8,"0.00",0
-14,-4.6,"0.00",0
-14,-4.4,"0.00",0
-14,-4.2,"0.00",0
-14,-4,"0.00",0
-13.8,-12.8,"0.00",0
-13.8,-12.6,"0.00",0
-13.8,-12.4,"0.00",0
-13.8,-12.2,"0.00",0
-13.8,-12,"0.00",0
-13.8,-11.8,"0.00",0
-13.8,-11.6,"0.00",0
-13.8,-11.4,"0.00",0
-13.8,-11.2,"0.00",0
-13.8,-11,"0.00",0
-13.8,-10.8,"0.00",0
-13.8,-10.6,"0.00",0
-13.8,-10.4,"0.00",0
-13.8,-10.2,"0.00",0
-13.8,-10,"0.00",0
-13.8,-9.8,"0.00",0
-13.8,-9.6,"0.00",0
-13.8,-9.4,"0.00",0
-13.8,-9.2,"0.00",0
-13.8,-9,"0.00",0
-13.8,-8.8,"0.00",0
-13.8,-8.6,"0.00",0
-13.8,-8.4,"0.00",0
-13.8,-8.2,"0.00",0
-13.8,-8,"0.00",0
-13.8,-7.8,"0.00",0
-13.8,-7.6,"0.00",0
-13.8,-7.4,"0.00",0
-13.8,-7.2,"0.00",0
-13.8,-7,"0.00",0
-13.8,-6.8,"0.00",0
-13.8,-6.6,"0.00",0
-13.8,-6.4,"0.00",0
-13.8,-6.2,"0.00",0
-13.8,-6,"0.00",0
-13.8,-5.8,"0.00",0
-13.8,-5.6,"0.00",0
-13.8,-5.4,"0.00",0
-13.8,-5.2,"0.00",0
-13.8,-5,"0.00",0
-13.8,-4.8,"0.00",0
-13.8,-4.6,"0.00",0
-13.8,-4.4,"0.00",0
-13.8,-4.2,"0.00",0
-13.8,-4,"0.00",0
-13.8,-3.8,"0.00",0
-13.6,-12.6,"0.00",0
-13.6,-12.4,"0.00",0
-13.6,-12.2,"0.00",0
-13.6,-12,"0.00",0
-13.6,-11.8,"0.00",0
-13.6,-11.6,"0.00",0
-13.6,-11.4,"0.00",0
-13.6,-11.2,"0.00",0
-13.6,-11,"0.00",0
-13.6,-10.8,"0.00",0
-13.6,-10.6,"0.00",0
-13.6,-10.4,"0.00",0
-13.6,-10.2,"0.00",0
-13.6,-10,"0.00",0
-13.6,-9.8,"0.00",0
-13.6,-9.6,"0.00",0
-13.6,-9.4,"0.00",0
-13.6,-9.2,"0.00",0
-13.6,-9,"0.00",0
-13.6,-8.8,"0.00",0
-13.6,-8.6,"0.00",0
-13.6,-8.4,"0.00",0
-13.6,-8.2,"0.00",0
-13.6,-8,"0.00",0
-13.6,-7.8,"0.00",0
-13.6,-7.6,"0.00",0
-13.6,-7.4,"0.00",0
-13.6,-7.2,"0.00",0
-13.6,-7,"0.00",0
-13.6,-6.8,"0.00",0
-13.6,-6.6,"0.00",0
-13.6,-6.4,"0.00",0
-13.6,-6.2,"0.00",0
-13.6,-6,"0.00",0
-13.6,-5.8,"0.00",0
-13.6,-5.6,"0.00",0
-13.6,-5.4,"0.00",0
-13.6,-5.2,"0.00",0
-13.6,-5,"0.00",0
-13.6,-4.8,"0.00",0
-13.6,-4.6,"0.00",0
-13.6,-4.4,"0.00",0
-13.6,-4.2,"0.00",0
-13.6,-4,"0.00",0
-13.6,-3.8,"0.00",0
-13.6,-3.6,"0.00",0
-13.4,-12.4,"0.00",0
-13.4,-12.2,"0.00",0
-13.4,-12,"0.00",0
-13.4,-11.8,"0.00",0
-13.4,-11.6,"0.00",0
-13.4,-11.4,"0.00",0
-13.4,-11.2,"0.00",0
-13.4,-11,"0.00",0
-13.4,-10.8,"0.00",0
-13.4,-10.6,"0.00",0
-13.4,-10.4,"0.00",0
-13.4,-10.2,"0.00",0
-13.4,-10,"0.00",0
-13.4,-9.8,"0.00",0
-13.4,-9.6,"0.00",0
-13.4,-9.4,"0.00",0
-13.4,-9.2,"0.00",0
-13.4,-9,"0.00",0
-13.4,-8.8,"0.00",0
-13.4,-8.6,"0.00",0
-13.4,-8.4,"0.00",0
-13.4,-8.2,"0.00",0
-13.4,-8,"0.00",0
-13.4,-7.8,"0.00",0
-13.4,-7.6,"0.00",0
-13.4,-7.4,"0.00",0
-13.4,-7.2,"0.00",0
-13.4,-7,"0.00",0
-13.4,-6.8,"0.00",0
-13.4,-6.6,"0.00",0
-13.4,-6.4,"0.00",0
-13.4,-6.2,"0.00",0
-13.4,-6,"0.00",0
-13.4,-5.8,"0.00",0
-13.4,-5.6,"0.00",0
-13.4,-5.4,"0.00",0
-13.4,-5.2,"0.00",0
-13.4,-5,"0.00",0
-13.4,-4.8,"0.00",0
-13.4,-4.6,"0.00",0
-13.4,-4.4,"0.00",0
-13.4,-4.2,"0.00",0
-13.4,-4,"0.00",0
-13.4,-3.8,"0.00",0
-13.4,-3.6,"0.00",0
-13.4,-3.4,"0.00",0
